label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,cluster_soft_count_0,cluster_soft_count_1,cluster_soft_count_2,cluster_soft_count_3,cluster_soft_count_4,cluster_soft_count_5,grad_cam_pp_count,intersection_count_grad_cam_pp_0,union_count_grad_cam_pp_0,intersection_soft_count_grad_cam_pp_0,union_soft_count_grad_cam_pp_0,correlation_grad_cam_pp_0,intersection_count_grad_cam_pp_1,union_count_grad_cam_pp_1,intersection_soft_count_grad_cam_pp_1,union_soft_count_grad_cam_pp_1,correlation_grad_cam_pp_1,intersection_count_grad_cam_pp_2,union_count_grad_cam_pp_2,intersection_soft_count_grad_cam_pp_2,union_soft_count_grad_cam_pp_2,correlation_grad_cam_pp_2,intersection_count_grad_cam_pp_3,union_count_grad_cam_pp_3,intersection_soft_count_grad_cam_pp_3,union_soft_count_grad_cam_pp_3,correlation_grad_cam_pp_3,intersection_count_grad_cam_pp_4,union_count_grad_cam_pp_4,intersection_soft_count_grad_cam_pp_4,union_soft_count_grad_cam_pp_4,correlation_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_5,intersection_soft_count_grad_cam_pp_5,union_soft_count_grad_cam_pp_5,correlation_grad_cam_pp_5,grad_cam_count,intersection_count_grad_cam_0,union_count_grad_cam_0,intersection_soft_count_grad_cam_0,union_soft_count_grad_cam_0,correlation_grad_cam_0,intersection_count_grad_cam_1,union_count_grad_cam_1,intersection_soft_count_grad_cam_1,union_soft_count_grad_cam_1,correlation_grad_cam_1,intersection_count_grad_cam_2,union_count_grad_cam_2,intersection_soft_count_grad_cam_2,union_soft_count_grad_cam_2,correlation_grad_cam_2,intersection_count_grad_cam_3,union_count_grad_cam_3,intersection_soft_count_grad_cam_3,union_soft_count_grad_cam_3,correlation_grad_cam_3,intersection_count_grad_cam_4,union_count_grad_cam_4,intersection_soft_count_grad_cam_4,union_soft_count_grad_cam_4,correlation_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_5,intersection_soft_count_grad_cam_5,union_soft_count_grad_cam_5,correlation_grad_cam_5
0.0,-8.537694931030273,142.6504669189453,0.021356113255023956,15.557981491088867,0.01357340719550848,0.0007462203502655029,9.931303977966309,703,19,296,0,0,6,905,120,642,328,33,387,8,4,711,6,913,-0.0503073872837735,1,27,8,128,0.8654295263463699,2,304,5,650,-0.03187270483648999,0,8,0,336,-0.0322530421919573,0,8,0,41,-0.009253384738390416,1,14,4,395,-0.03471435299574599,3,0,706,1,908,-0.03857570691563254,1,22,3,123,0.029743002856996343,1,299,2,645,-0.02738365867184169,0,3,0,331,-0.018891881023844582,0,3,0,36,-0.005420073012186195,1,9,3,390,-0.020448473962600827
0.0,-4.570263862609863,117.3089370727539,1.991518259048462,20.75191879272461,4.553867340087891,1.2353812456130981,15.757826805114746,509,49,189,46,16,215,767,180,480,301,141,553,189,14,698,75,956,-0.16879607633629182,48,238,157,369,0.6665842710507633,8,378,38,669,-0.13997981946465335,46,235,99,490,0.7522226861203514,11,205,64,330,0.6179303211922959,62,404,160,742,-0.03775337049408415,133,1,642,44,900,-0.15752360257699852,47,182,112,313,0.6593005183838242,6,322,21,613,-0.13004738903917157,46,179,80,434,0.7958539334149383,11,149,48,274,0.5771938205094683,22,348,109,686,-0.04871117132345951
0.0,-8.163187980651855,49.98228454589844,0.4603269696235657,16.097843170166016,0.9161787629127502,0.36684462428092957,39.53532791137695,363,42,156,17,19,427,560,114,432,205,151,611,110,4,473,15,670,-0.08852519178141528,36,152,82,224,0.5116272772992909,5,266,28,542,-0.07529870311526168,16,127,33,315,0.8742675086639954,18,129,59,261,0.40048622901926,31,537,80,721,-0.07796836540165948,84,2,447,10,644,-0.08379265345197723,36,126,67,198,0.5031273803423663,3,240,18,516,-0.0718342968706727,16,101,29,289,0.8810138846596576,17,103,43,235,0.39117604591414146,10,511,59,695,-0.07573240021981628
0.0,-6.937743663787842,7.907087326049805,7.574334631499369e-06,2.569035291671753,0.024168550968170166,0.0008520188275724649,41.44052505493164,235,0,132,0,0,657,716,2,600,393,108,823,3,0,238,1,719,-0.020236438603407358,0,3,0,5,-0.0014213025422455579,1,135,2,603,0.03234935417369069,0,3,2,396,0.4554032448706093,0,3,1,111,0.6026805226711917,2,660,3,826,-0.018505786171398364,0,0,235,0,716,,0,0,0,2,,0,132,0,600,,0,0,0,393,,0,0,0,108,,0,657,0,823,
0.0,-9.950089454650879,98.63465118408203,0.02502145618200302,16.48712158203125,0.03541617467999458,0.05898064002394676,12.7158784866333,731,2,104,1,2,184,602,7,473,265,109,477,5,2,736,2,607,-0.031516249034505665,1,7,4,12,0.6430694594364016,0,109,2,478,-0.021212106957479635,0,6,1,270,-0.0021569810167142273,2,7,4,114,0.9628243953571398,0,189,3,482,-0.019253057679537985,4,1,735,1,606,-0.03157021663735267,1,6,4,11,0.6469982838999238,0,108,2,477,-0.021237291479418163,0,5,0,269,-0.004231565945469403,2,6,4,113,0.9671700072439621,0,188,3,481,-0.019269097378021127
0.0,-8.47591781616211,61.87721633911133,1.6524566411972046,6.6233367919921875,1.1531729698181152,3.171454429626465,59.80649948120117,394,33,93,6,38,460,567,125,282,195,271,734,172,16,566,60,739,-0.08400476247576169,29,205,100,297,0.624059952953957,14,265,38,454,-0.053634337873177465,5,178,33,367,0.7465799675593123,37,210,130,443,0.8608539892317433,71,632,140,906,-0.07046557151349626,96,7,490,29,663,-0.07640517541062963,27,129,55,221,0.596461940229824,11,189,23,378,-0.04914290257975356,3,102,20,291,0.7402838942222381,37,134,76,367,0.8773018153642715,11,556,71,830,-0.08458826346731481
0.0,-3.4964513778686523,80.43115997314453,1.0235872268676758,22.913522720336914,0.47186949849128723,1.5503015518188477,11.733908653259277,504,34,213,16,51,206,699,101,530,274,180,401,131,13,635,44,830,-0.12691484500606495,34,165,97,232,0.721391286964224,7,344,37,661,-0.11092552340018835,8,147,39,405,0.514566564836851,42,182,69,311,0.7488719996818933,27,337,82,532,-0.06896733760072883,99,10,603,30,798,-0.12075423751189822,34,133,81,200,0.7181948070046619,2,312,23,629,-0.1059026232084884,7,115,28,373,0.5320864135013802,41,150,58,279,0.7701057762726609,5,305,56,500,-0.06987433839295253
0.0,-3.193233013153076,80.29438781738281,6.968655586242676,13.91813850402832,1.767350196838379,4.103167533874512,14.5877685546875,472,132,97,28,36,259,602,286,477,300,245,547,259,6,731,58,861,-0.1560488216700949,121,391,223,545,0.8672294662884397,7,356,64,736,-0.1309461216225399,17,287,90,559,0.679082911721526,32,295,175,504,0.7550741983703185,76,518,223,806,-0.04622535007441375,193,1,665,39,795,-0.143387138425922,118,325,181,479,0.8833799946997072,5,290,48,670,-0.12044769341034835,16,221,65,493,0.6912206142388587,31,229,130,438,0.6998756877228812,22,452,161,740,-0.08136395218126788
0.0,-5.83613920211792,7.692763328552246,0.04187088459730148,4.592056751251221,0.0295071043074131,0.004007562529295683,60.01080322265625,135,7,115,0,1,766,712,12,671,321,60,936,12,0,147,4,724,-0.03905763913175358,7,19,9,24,0.9609123547959649,0,127,4,683,-0.03151457808294146,0,12,2,333,0.5642117935819132,1,13,3,72,0.3344631933195443,4,778,10,948,-0.06422802836808329,9,0,144,4,721,-0.03622161290540185,7,16,8,21,0.9419900689167056,0,124,2,680,-0.02921932713031658,0,9,2,330,0.5538566713087831,1,10,2,69,0.29583518973763895,1,775,7,945,-0.060713939655179607
0.0,-8.281807899475098,201.32754516601562,0.7294464111328125,37.3356819152832,0.7022684216499329,1.0296263694763184,20.731977462768555,754,11,140,5,10,104,945,75,579,210,69,431,63,11,817,35,1008,-0.19865933511319991,11,74,60,138,0.806339972105007,1,203,21,642,-0.10968628846537631,5,68,21,273,0.7165174849243546,10,73,29,132,0.6248664307207905,25,167,49,494,-0.020900440333180982,26,2,780,13,971,-0.1677890468112796,9,37,24,101,0.7161515593100847,0,166,7,605,-0.0920028966480285,5,31,13,236,0.7415357166661011,10,36,13,95,0.5959833045814144,0,130,17,457,-0.04277194922772424
0.0,-2.214163303375244,4.649559497833252,1.1375700235366821,8.519166946411133,0.40684500336647034,0.21298345923423767,22.153215408325195,96,19,378,1,1,529,723,22,919,609,107,859,22,0,118,2,745,-0.06526393069440015,19,41,20,44,0.9807880618566023,0,400,4,941,-0.096886084924443,1,23,16,631,0.7762298633023916,0,23,13,129,0.8367591964478237,2,551,16,881,-0.0495321692701251,20,0,116,1,743,-0.06459146446816963,19,39,20,42,0.9842968048209485,0,398,2,939,-0.09538375943179504,1,21,16,629,0.8036900787236982,0,21,11,127,0.8116077934314042,0,549,14,879,-0.0488068760803801
0.0,-1.7512270212173462,23.31987190246582,1.5684599876403809,19.254871368408203,0.15390807390213013,0.3660613000392914,5.095027446746826,417,63,440,0,8,96,732,195,719,353,102,250,119,10,536,51,851,-0.06527465412333965,54,182,99,314,0.9852454201501369,18,559,39,838,-0.09051135894605368,0,119,18,472,0.6576617840351198,8,127,41,221,0.07011830453142083,29,215,89,369,-0.016631620553253127,83,4,500,31,815,-0.06269029681111278,52,146,74,278,0.9830489927707612,11,523,26,802,-0.08681336129910328,0,83,11,436,0.617867599503074,8,91,26,185,0.04422041209530853,8,179,62,333,-0.02667950760052179
0.0,0.5355732440948486,16.662919998168945,3.6652333736419678,8.720621109008789,3.4058194160461426,4.3921217918396,34.97100067138672,319,119,200,18,33,335,469,246,411,235,205,557,244,9,563,60,713,-0.08104767216042916,107,363,199,490,0.6575049470575502,10,444,42,655,-0.1046014766299459,18,262,73,479,0.6406107029658712,33,277,105,449,0.5657903305601755,67,579,198,801,-0.06469656961903915,177,6,496,46,646,-0.07627302529905712,105,296,163,423,0.6468766104133665,4,377,33,588,-0.09867170160379467,17,195,41,412,0.6335591560965363,33,210,82,382,0.566105154299205,12,512,138,734,-0.07416670264910272
0.0,-7.341026782989502,63.60030746459961,0.021144161000847816,22.751667022705078,0.06940213590860367,0.017340539023280144,2.5967600345611572,616,30,308,5,5,60,814,81,712,384,87,275,16,3,632,4,830,-0.05768377060582087,4,46,8,97,0.4337724028146808,0,324,2,728,-0.05983620559029723,4,21,7,400,0.6411563033301811,5,21,6,103,0.6680528289427516,0,76,7,291,-0.019568334747206786,12,0,628,1,826,-0.05547950313844211,4,42,6,93,0.460730862340831,0,320,0,724,-0.05768998461351703,3,17,5,396,0.5638622925120077,5,17,5,99,0.7131724919331258,0,72,6,287,-0.018498898551819486
0.0,-1.630464792251587,13.998558044433594,0.6222990155220032,15.2002592086792,1.1183202266693115,0.019997524097561836,1.379909873008728,552,15,311,17,0,129,435,60,532,216,94,285,26,1,578,9,461,-0.034448688414653046,10,41,23,86,0.790598388678327,1,337,8,558,-0.050177006395297694,14,43,20,242,0.9554705074504555,0,26,2,120,0.3308701714794306,0,155,20,311,-0.0010840382784881354,25,1,577,9,460,-0.03672068543431241,10,40,22,85,0.8347279282765596,0,336,7,557,-0.05355864298917191,14,42,19,241,0.9585080803752538,0,25,2,119,0.2915993046043581,0,154,19,310,-0.002618071436946539
0.0,-4.821427822113037,29.92258644104004,1.953263759613037,12.600783348083496,2.18607759475708,2.1982364654541016,15.540729522705078,347,65,388,25,19,180,647,212,626,476,130,412,162,6,509,31,809,-0.10613117396452625,45,227,134,374,0.6779282112522547,7,550,32,788,-0.13695288177937606,14,187,85,638,0.833011622016561,17,181,69,292,0.669200617732299,73,342,148,574,0.05728762412472785,92,1,439,14,739,-0.0914764697354706,41,157,84,304,0.660257117388791,5,480,18,718,-0.11788617904155729,14,117,46,568,0.8289025361623444,17,111,49,222,0.680627550200907,14,272,82,504,-0.0008827183475160238
0.0,-3.5613908767700195,1.6274253129959106,0.35177668929100037,0.7783895134925842,0.16837799549102783,0.05215776339173317,6.767186164855957,540,54,65,20,3,342,215,129,273,137,143,472,145,11,685,42,360,-0.03698632634830938,53,199,120,274,0.8355368192858624,6,210,61,418,-0.0002980264506752809,20,165,64,282,0.5375324300201125,2,148,39,288,0.237029936046984,53,487,126,617,0.16941248616859,99,1,639,20,314,-0.03610255851315386,51,153,85,228,0.48830572639472364,0,164,41,372,-0.02529148028562215,20,119,45,236,0.2841266184498144,2,102,19,242,0.049697474759694826,25,441,91,571,-0.034450175896552596
0.0,1.305881381034851,1.8639729022979736,2.080731153488159,1.3437995910644531,0.8379956483840942,4.990034103393555,3.4312798976898193,510,94,86,18,49,267,316,154,317,186,200,493,137,2,647,25,453,-0.05564703730231252,64,231,110,291,0.7511091026834228,2,223,38,454,-0.004040987167631022,12,155,55,323,0.5664568742692796,47,186,85,337,0.7327346443758381,10,404,111,630,-0.0359828462489601,118,1,628,17,434,-0.05363426560841734,58,212,96,272,0.7458409702645186,0,204,28,435,-0.027037255600591944,12,136,44,304,0.4881229191268097,47,167,79,318,0.7688480010904686,0,385,92,611,-0.03833939108089238
0.0,-1.8620624542236328,27.680992126464844,7.135950565338135,18.744060516357422,6.159524917602539,0.8415440917015076,17.749378204345703,268,140,245,69,15,287,564,305,498,384,164,579,246,3,514,44,810,-0.14242738045734274,119,386,221,551,0.8994106608231713,2,491,32,744,-0.1295305547113529,62,315,141,630,0.6862403973370411,14,261,65,410,0.3135629946227509,46,533,209,825,-0.10699588198501332,198,1,466,33,762,-0.14077691566939576,117,338,187,503,0.8825170539785492,0,443,26,696,-0.12805331708014592,61,267,124,582,0.7007548353139942,14,213,50,362,0.24554427024766434,5,485,161,777,-0.1135806484305842
0.0,-5.220180034637451,44.76093292236328,0.005236856639385223,25.073963165283203,0.020726852118968964,0.034242648631334305,4.487767219543457,423,19,483,0,8,91,699,85,786,393,132,355,46,1,469,7,745,-0.07391550960298107,19,65,39,131,0.5534640312890134,16,529,45,832,-0.10316017062598053,0,46,2,439,-0.07557138248111193,8,54,12,178,0.7609210377170323,2,137,34,401,-0.04376588919153538,41,0,464,4,740,-0.07768325567403371,19,60,35,126,0.575920874807149,13,524,40,827,-0.10869138343388597,0,41,0,434,-0.0799245276155418,8,49,12,173,0.7028821496656368,1,132,32,396,-0.0461404671320672
1.0,6.48267126083374,0.6575084328651428,32.85414505004883,1.3686333894729614,24.72526741027832,13.085493087768555,4.585700511932373,148,409,66,129,98,174,187,693,329,450,384,705,695,7,843,95,882,-0.14799344159939615,401,1104,653,1388,0.7876241859467678,15,761,203,1024,-0.13627876427876923,128,824,397,1145,0.6594070299778617,92,793,329,1079,0.44277286993036225,52,869,498,1400,-0.16891747751139527,643,2,791,71,830,-0.148122672923185,398,1052,611,1336,0.8407550311716264,2,709,173,972,-0.13712521667938707,126,772,374,1093,0.7003352713896276,92,741,319,1027,0.4192777643312719,23,817,459,1348,-0.1745725889570793
1.0,8.83072566986084,0.06657533347606659,33.16477966308594,0.7730238437652588,9.867088317871094,15.587590217590332,3.048631429672241,166,425,124,38,108,163,92,598,500,234,412,751,500,0,666,12,592,-0.07926689708139187,334,925,468,1098,0.8642586742179253,3,624,195,1000,-0.07769543880719794,26,538,145,734,0.7339569618990698,108,608,291,912,0.6722118030082462,29,663,427,1251,-0.07546949227687168,472,0,638,8,564,-0.0786320702532252,333,897,456,1070,0.9008916643709538,2,596,187,972,-0.07636860569416201,25,510,129,706,0.7520446315705921,107,580,277,884,0.6465424936556857,5,635,400,1223,-0.08064380799444845
1.0,10.918950080871582,0.18395651876926422,59.91862487792969,0.14140380918979645,21.24418067932129,22.06624412536621,7.3464202880859375,162,371,39,94,87,271,166,601,179,431,503,697,641,2,803,70,807,-0.17867519381727454,368,1012,584,1242,0.8114226727885415,0,680,51,820,-0.129400441266101,94,735,398,1072,0.6446169892479505,87,728,392,1144,0.6277448531567639,90,912,467,1338,-0.1647732280521576,556,0,718,34,722,-0.17723139032290558,362,927,535,1157,0.8813844217628265,0,595,35,735,-0.129981411332118,88,650,343,987,0.6531256392257004,86,643,358,1059,0.6089508688304145,20,827,382,1253,-0.18110630294657773
1.0,12.319180488586426,1.9771158695220947,35.29752731323242,2.264253854751587,15.367593765258789,21.631319046020508,3.5647284984588623,85,549,131,56,94,109,181,790,435,276,370,754,785,4,870,48,966,-0.12623768240756006,537,1334,753,1575,0.8040938469144999,45,916,294,1220,-0.16121068817192982,56,841,211,1061,0.5956482428951826,94,879,352,1155,0.6608791837188113,49,894,659,1539,-0.047596416661121965,734,2,819,39,915,-0.12757001897952058,534,1283,710,1524,0.8766929782358528,31,865,278,1169,-0.16485035213966284,56,790,202,1010,0.595912200125292,94,828,332,1104,0.6837979317425862,17,843,622,1488,-0.054552596996023744
1.0,8.148903846740723,0.9936827421188354,32.96940994262695,3.944086790084839,16.71338653564453,28.62603187561035,4.271843910217285,86,291,132,156,153,206,226,603,438,456,514,664,686,10,772,131,912,-0.10826701660056748,281,977,580,1289,0.7455237279598217,39,818,214,1124,-0.17993373226982165,156,842,380,1142,0.671580149753276,153,839,385,1200,0.6397295240637642,47,892,430,1350,-0.1507406059794058,585,1,671,82,811,-0.11843068931311249,273,876,519,1188,0.7844969031829174,9,717,146,1023,-0.18334123355347526,148,741,317,1041,0.6484344313981628,143,738,342,1099,0.6605321348503722,11,791,360,1249,-0.16066313285370817
0.0,6.596218109130859,3.429232120513916,23.30866241455078,1.1101876497268677,1.3823248147964478,4.9014129638671875,0.7939754128456116,84,624,134,2,168,12,115,833,801,58,419,823,628,2,712,9,743,-0.05051527153833557,453,1252,597,1461,0.9624094528894556,6,762,479,1429,-0.06467534845013093,2,630,35,686,0.5843979091381247,164,796,391,1047,0.5231554370470964,1,640,594,1451,-0.020453571537484817,625,2,709,9,740,-0.07361997332860304,452,1249,594,1458,0.9185039981000271,4,759,476,1426,-0.09339237577150453,2,627,35,683,0.5299145751339578,164,793,391,1044,0.49317649888357357,1,637,593,1448,-0.0337420664147071
1.0,15.483811378479004,0.3128235638141632,73.54559326171875,5.747043609619141,18.126834869384766,23.03842544555664,4.953894138336182,86,402,191,63,78,204,118,595,459,395,328,678,583,1,669,44,701,-0.07890773482898356,396,985,551,1178,0.883751223583301,23,774,137,1042,-0.19833687827825508,63,646,278,978,0.7018934434475624,77,661,272,911,0.6737568925490925,23,787,361,1261,-0.17974508680809645,560,0,646,34,678,-0.07646898511829302,395,962,537,1155,0.9410258231844936,15,751,123,1019,-0.1926795809833502,58,623,266,955,0.733484016053053,77,638,268,888,0.6189443514753116,15,764,346,1238,-0.17301297027036938
1.0,5.530557155609131,0.08543696999549866,27.374670028686523,0.38933953642845154,17.158958435058594,4.75220251083374,18.775522232055664,1,386,24,92,32,489,90,671,120,394,354,907,661,0,662,60,751,-0.018349779824126458,378,1047,607,1332,0.7441115041474475,7,685,78,781,-0.04718071622450637,89,753,365,1055,0.7218372401896166,31,693,238,1015,0.5709642915986506,156,1150,556,1568,-0.2958683846356317,522,0,523,54,612,-0.015518346085647186,366,908,506,1193,0.826426066179674,2,546,67,642,-0.04941394912768598,87,614,318,916,0.7941120601274926,31,554,176,876,0.4520942934389451,36,1011,420,1429,-0.3314708583022424
1.0,11.216593742370605,0.005399662535637617,37.45277404785156,0.1563618779182434,20.64004135131836,11.824767112731934,0.8214426636695862,19,607,23,103,242,30,22,938,549,244,551,884,989,0,1008,16,1011,0.02206569402058503,605,1596,934,1927,0.8893627898069132,16,1012,539,1538,-0.04003719108021012,102,1092,242,1233,0.6272748043546301,240,1231,547,1540,0.6506828787001667,26,1019,874,1873,-0.052910928472006485,969,0,988,15,991,0.0016872691383321692,603,1576,915,1907,0.9220834038197736,14,992,530,1518,-0.0537658685287284,102,1072,230,1213,0.6827799688370122,239,1211,540,1520,0.56810668721782,11,999,855,1853,-0.0779315998203757
1.0,5.550303936004639,0.2156931310892105,43.978485107421875,0.28210538625717163,18.826566696166992,8.772174835205078,13.334528923034668,132,414,23,76,38,341,143,631,130,439,336,716,614,3,746,63,757,-0.0852519310473337,398,1028,592,1245,0.8664582976734378,6,637,69,744,0.12375618117487122,70,690,407,1053,0.5297790047202839,37,652,248,950,0.5884673902926933,100,955,435,1330,-0.2303097949004962,524,0,656,42,667,-0.08686714222989793,387,938,515,1155,0.9168319620162564,5,547,59,654,0.07147321384852018,68,600,355,963,0.6013309621314015,36,562,216,860,0.6022065109469804,28,865,347,1240,-0.2410694033261019
0.0,-3.0752129554748535,8.356853485107422,0.046125054359436035,3.322384834289551,0.3043510615825653,0.04461820051074028,4.70726203918457,408,32,282,19,4,279,535,86,582,308,143,479,80,13,488,33,615,-0.02119017140801745,29,112,48,166,0.3717843534692488,8,362,59,662,-0.04140984170093086,19,99,31,388,0.839961169363149,4,84,18,223,0.5371850492954171,7,359,51,559,-0.0488069628996291,64,4,472,20,599,-0.03224058809613404,29,96,42,150,0.34837706573592203,6,346,46,646,-0.04981219816668722,18,83,23,372,0.834044375748353,4,68,14,207,0.5633250153327526,3,343,45,543,-0.04398486696663376
0.0,-9.702656745910645,34.38185119628906,0.4633065462112427,19.606081008911133,0.12183263897895813,0.9009609818458557,38.91105651855469,432,25,191,6,17,353,637,103,557,302,185,486,94,0,526,7,731,-0.09138736488653194,18,119,67,197,0.7592528120713201,1,285,13,651,-0.09564682166096569,3,100,24,396,0.3835608921920793,16,111,68,279,0.7894946085919375,56,447,85,580,0.02471499016139845,43,0,475,5,680,-0.06701199654594138,18,68,34,146,0.7074796484970978,1,234,8,600,-0.07015625259336772,2,49,11,345,0.3837598800192577,16,60,28,228,0.6867328958007586,6,396,34,529,-0.05165686092161452
0.0,-5.768007755279541,78.0810546875,2.50054669380188,42.626651763916016,1.5890947580337524,0.9559398889541626,19.274646759033203,381,100,261,12,34,236,691,232,583,234,165,517,242,21,623,75,933,-0.15324221170277674,96,342,205,474,0.9162407139002823,25,503,87,825,-0.1566375257876672,12,254,43,476,0.708074295111263,32,276,84,407,0.3309713653458701,56,478,188,759,-0.07447286188392079,170,8,551,38,861,-0.14794216988002648,96,270,152,402,0.923026601436492,15,431,67,753,-0.15064268783043924,12,182,30,404,0.7082540077593215,32,204,71,335,0.2786208797961806,7,406,136,687,-0.08656602622927151
0.0,-3.772818088531494,31.409828186035156,0.5438999533653259,19.893177032470703,0.04109068587422371,0.615166425704956,4.6358489990234375,508,18,350,1,13,134,647,62,614,290,103,361,43,0,551,5,690,-0.07483192527053333,18,61,36,105,0.7155371100450861,1,393,6,657,-0.08442421563617086,1,44,9,333,0.09442906130863919,13,56,32,146,0.8802155535926749,10,177,37,404,-0.007960343022409335,31,0,539,3,678,-0.07187589955692071,16,49,28,93,0.7093463917283707,0,381,4,645,-0.08113137809563041,1,32,2,321,0.06722249231036401,13,44,27,134,0.8835216987009185,1,165,27,392,-0.020617385691723493
0.0,-1.466679334640503,1.9138760566711426,1.4008755683898926,0.3332209289073944,0.9066000580787659,0.17408455908298492,20.12047004699707,514,41,43,17,5,404,258,65,193,102,176,543,88,1,602,23,346,-0.03157011944829471,36,129,58,153,0.8926204640763216,0,131,19,281,-0.023438125534831888,16,105,40,190,0.7816468089525314,5,93,33,264,0.4902383794031318,30,492,82,631,-0.060618827154687166,58,0,572,10,316,-0.03117366201367533,35,99,49,123,0.9018078010367213,0,101,10,251,-0.023492882190980665,16,75,29,160,0.7665337951027805,5,63,18,234,0.4829390882241104,2,462,52,601,-0.06556430355434988
