label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,intersection_count_grad_cam_pp_0,intersection_count_grad_cam_pp_1,intersection_count_grad_cam_pp_2,intersection_count_grad_cam_pp_3,intersection_count_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_0,union_count_grad_cam_pp_1,union_count_grad_cam_pp_2,union_count_grad_cam_pp_3,union_count_grad_cam_pp_4,union_count_grad_cam_pp_5,intersection_count_grad_cam_0,intersection_count_grad_cam_1,intersection_count_grad_cam_2,intersection_count_grad_cam_3,intersection_count_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_0,union_count_grad_cam_1,union_count_grad_cam_2,union_count_grad_cam_3,union_count_grad_cam_4,union_count_grad_cam_5
0.0,-4.6733174324035645,39.07133865356445,0.10288862884044647,38.76775360107422,0.019039710983633995,0.3415466547012329,2.063533067703247,328,12,649,0,11,24,2,349,5,33,5,670,0,21,9,32,0,45,0,345,5,29,3,666,0,17,9,28,0,41
1.0,6.3996734619140625,6.3912529945373535,12.116655349731445,7.5223188400268555,11.367623329162598,8.622422218322754,9.315303802490234,105,282,109,119,136,273,19,767,274,944,15,771,119,781,133,798,102,935,3,671,272,848,6,675,119,685,132,702,34,839
0.0,-6.111786365509033,3.3468291759490967,0.46952369809150696,5.026790618896484,0.2626446783542633,0.30708521604537964,25.255693435668945,349,23,137,17,14,484,8,455,22,129,16,243,12,123,11,120,37,590,2,401,21,75,3,189,11,69,10,66,5,536
0.0,-2.5696353912353516,13.77076244354248,1.8173631429672241,13.146450996398926,0.6176429986953735,0.6024014353752136,8.324459075927734,280,140,257,10,18,319,10,461,105,321,11,438,3,191,17,199,35,500,0,404,102,264,3,381,0,134,17,142,2,443
1.0,4.289755344390869,13.704561233520508,5.214590549468994,15.347238540649414,15.216768264770508,7.468616962432861,24.05219078063965,134,143,191,84,47,425,27,500,135,509,31,557,75,450,47,413,51,791,5,415,134,424,10,472,73,365,45,328,14,706
0.0,-7.846372604370117,44.85702896118164,2.0008904933929443,16.371055603027344,1.9884861707687378,0.46067970991134644,31.48407554626465,425,62,98,15,14,410,2,601,61,238,0,274,15,191,12,190,86,586,0,516,59,153,0,189,14,106,8,105,10,501
0.0,-1.8579384088516235,37.10830307006836,0.881801426410675,17.94125747680664,0.2364746332168579,0.46097099781036377,1.1559644937515259,449,123,367,6,18,61,13,633,111,307,36,551,6,190,10,202,8,245,5,595,110,269,9,513,5,152,10,164,7,207
0.0,-3.831833600997925e-05,0.31946659088134766,5.756263256072998,0.23072056472301483,2.436136245727539,3.635458469390869,38.95924758911133,196,117,29,28,45,609,0,480,109,401,0,313,23,312,38,329,114,893,0,375,109,296,0,208,21,207,38,224,11,788
0.0,-7.762772560119629,150.37440490722656,0.00017290489631704986,50.1181526184082,0.014584073796868324,0.002054119249805808,13.438533782958984,641,0,372,0,0,11,1,642,0,1,0,373,0,1,0,1,0,12,0,641,0,0,0,372,0,0,0,0,0,11
0.0,-6.2447686195373535,11.363249778747559,0.5890966057777405,10.290470123291016,0.25646501779556274,1.6593331098556519,14.209274291992188,402,37,154,12,28,391,1,500,27,135,0,252,8,110,27,126,35,489,1,467,25,102,0,219,5,77,24,93,10,456
0.0,-5.430566310882568,41.620948791503906,0.00533117912709713,24.70064926147461,0.014241647906601429,0.005390810780227184,3.820579767227173,343,38,619,0,5,19,14,471,38,166,72,747,0,128,4,133,0,147,3,428,38,123,40,704,0,85,4,90,0,104
0.0,-4.708428859710693,29.25330924987793,0.08471892774105072,10.524306297302246,0.16543759405612946,0.005717041902244091,2.362065076828003,466,80,323,15,2,138,5,507,16,121,2,364,11,56,2,43,5,179,4,498,15,112,0,355,11,47,2,34,0,170
0.0,-7.081599712371826,12.289793014526367,3.3955140113830566,6.535699367523193,0.9175584316253662,5.028400421142578,53.965431213378906,208,140,169,19,64,424,20,552,139,484,36,513,19,363,64,408,66,768,10,463,136,395,19,424,18,274,63,319,9,679
0.0,-9.392945289611816,97.36021423339844,0.004112089052796364,13.729398727416992,0.008772404864430428,0.0017879194347187877,11.38268756866455,792,0,125,0,0,107,1,794,0,2,1,127,0,2,0,2,0,109,0,792,0,0,0,125,0,0,0,0,0,107
0.0,-9.656062126159668,163.2676544189453,0.00012808518658857793,83.38619232177734,0.015272188931703568,0.002641724655404687,13.441210746765137,530,3,485,0,1,5,0,532,0,5,1,487,0,2,1,3,0,7,0,531,0,4,0,486,0,1,1,2,0,6
0.0,-6.423698902130127,65.25940704345703,5.953339859843254e-05,26.836408615112305,0.0111188143491745,0.0007238941616378725,4.958581924438477,593,0,244,0,0,187,4,603,0,10,6,254,0,10,0,10,0,197,0,593,0,0,0,244,0,0,0,0,0,187
0.0,-4.790848255157471,41.35187530517578,0.017079100012779236,11.331522941589355,0.04180929809808731,0.0016668833559378982,5.0234456062316895,691,10,188,6,3,126,11,724,10,43,6,221,2,39,3,36,1,159,9,720,10,39,5,217,2,35,3,32,0,155
0.0,-0.8088181018829346,9.780983924865723,3.886038303375244,6.722683429718018,1.8698394298553467,4.140719413757324,9.844244003295898,361,144,153,34,57,275,7,645,98,428,6,437,34,318,53,341,86,559,1,561,95,344,3,353,33,234,50,257,18,475
0.0,3.5497241020202637,5.920680046081543,30.17070960998535,2.3447742462158203,6.549891471862793,11.235751152038574,9.886940956115723,190,376,73,40,90,255,33,762,368,948,20,645,39,612,89,662,23,827,6,691,359,877,9,574,36,541,86,591,5,756
0.0,-9.930296897888184,55.920108795166016,0.08836877346038818,19.015689849853516,0.020854931324720383,0.13404296338558197,32.09636688232422,493,9,167,2,3,350,16,551,7,67,5,225,2,60,3,61,25,408,5,516,7,32,1,190,2,25,3,26,5,373
0.0,-5.349996089935303,73.18600463867188,0.0650990754365921,29.795391082763672,0.022308936342597008,0.12066611647605896,3.371962785720825,574,9,416,0,9,16,2,599,5,34,4,441,0,25,9,34,5,41,0,587,3,22,1,429,0,13,9,22,0,29
0.0,-3.6086313724517822,8.632719993591309,0.0049788313917815685,15.656754493713379,0.01368887722492218,0.000697844719979912,3.49306583404541,220,47,592,5,0,160,0,234,10,61,2,606,2,19,0,14,0,174,0,234,10,61,2,606,2,19,0,14,0,174
0.0,-9.665665626525879,131.24766540527344,0.014426866546273232,27.24094009399414,0.01789798215031624,0.006600282620638609,17.926986694335938,623,1,278,0,0,122,5,632,1,10,0,287,0,9,0,9,3,131,1,625,1,3,0,280,0,2,0,2,0,124
0.0,-6.512185096740723,35.10939025878906,0.09072332084178925,20.79584503173828,0.14717411994934082,0.00044520292431116104,4.100714683532715,442,4,401,20,0,157,7,466,4,28,0,425,10,44,0,24,3,181,3,460,4,22,0,419,10,38,0,18,1,175
0.0,6.200528621673584,16.040401458740234,14.02865219116211,14.261276245117188,2.8085641860961914,3.774662971496582,1.2488696575164795,253,269,434,3,38,27,14,694,265,710,112,875,3,444,35,479,12,468,9,659,265,675,90,840,3,409,35,444,4,433
0.0,-6.994034767150879,131.07350158691406,0.003102764720097184,38.837371826171875,0.01893899403512478,0.0016953471349552274,2.6370365619659424,602,4,409,0,1,8,0,606,1,8,3,413,0,4,0,5,0,12,0,604,1,6,1,411,0,2,0,3,0,10
0.0,-5.494797229766846,62.67195129394531,3.970000307162991e-06,13.803787231445312,0.006838164292275906,0.001956586493179202,5.522426128387451,723,0,151,0,0,150,0,723,0,0,0,151,0,0,0,0,0,150,0,723,0,0,0,151,0,0,0,0,0,150
0.0,6.177734851837158,45.002384185791016,14.771078109741211,17.15473747253418,1.802553653717041,4.583484172821045,23.040401458740234,435,86,282,2,20,199,11,557,75,208,4,404,1,124,20,142,11,321,5,535,72,186,0,382,1,102,20,120,2,299
0.0,-6.462159633636475,142.6504669189453,0.021356113255023956,15.557981491088867,0.01357340719550848,0.0007462203502655029,9.931303977966309,703,19,296,0,0,6,5,713,2,29,2,306,0,10,0,10,1,16,0,707,2,23,1,300,0,4,0,4,1,10
0.0,-3.112074851989746,117.3089370727539,1.991518259048462,20.75191879272461,4.553867340087891,1.2353812456130981,15.757826805114746,509,49,189,46,16,215,12,690,44,230,3,370,46,227,16,197,60,396,2,635,44,175,1,315,46,172,14,142,19,341
0.0,-8.140345573425293,49.98228454589844,0.4603269696235657,16.097843170166016,0.9161787629127502,0.36684462428092957,39.53532791137695,363,42,156,17,19,427,6,482,37,161,5,275,17,136,18,138,36,546,3,454,37,133,4,247,17,108,17,110,13,518
0.0,-4.957736492156982,7.907087326049805,7.574334631499369e-06,2.569035291671753,0.024168550968170166,0.0008520188275724649,41.44052505493164,235,0,132,0,0,657,0,239,0,4,2,136,0,4,0,4,2,661,0,236,0,1,1,133,0,1,0,1,0,658
0.0,-9.589094161987305,98.63465118408203,0.02502145618200302,16.48712158203125,0.03541617467999458,0.05898064002394676,12.7158784866333,731,2,104,1,2,184,5,742,2,13,0,115,1,12,2,13,1,195,2,738,2,9,0,111,1,8,2,9,0,191
0.0,-7.806772708892822,61.87721633911133,1.6524566411972046,6.6233367919921875,1.1531729698181152,3.171454429626465,59.80649948120117,394,33,93,6,38,460,15,590,30,229,12,289,6,202,35,234,98,656,3,481,29,120,6,180,5,93,35,125,9,547
0.0,-5.356820106506348,80.43115997314453,1.0235872268676758,22.913522720336914,0.47186949849128723,1.5503015518188477,11.733908653259277,504,34,213,16,51,206,12,607,27,137,7,316,7,119,36,154,14,309,8,584,25,114,3,293,6,96,36,131,2,286
0.0,-3.757871627807617,80.29438781738281,6.968655586242676,13.91813850402832,1.767350196838379,4.103167533874512,14.5877685546875,472,132,97,28,36,259,11,751,129,411,9,376,16,307,33,315,81,538,2,647,119,307,4,272,14,203,27,211,9,434
0.0,-7.117203712463379,7.692763328552246,0.04187088459730148,4.592056751251221,0.0295071043074131,0.004007562529295683,60.01080322265625,135,7,115,0,1,766,0,146,6,18,0,126,0,11,1,12,4,777,0,142,6,14,0,122,0,7,1,8,0,773
0.0,-7.172092914581299,201.32754516601562,0.7294464111328125,37.3356819152832,0.7022684216499329,1.0296263694763184,20.731977462768555,754,11,140,5,10,104,9,824,9,81,0,210,5,75,10,80,37,174,0,782,9,39,0,168,5,33,10,38,4,132
0.0,-2.1759250164031982,4.649559497833252,1.1375700235366821,8.519166946411133,0.40684500336647034,0.21298345923423767,22.153215408325195,96,19,378,1,1,529,0,119,19,42,0,401,1,24,1,24,2,552,0,117,19,40,0,399,1,22,1,22,0,550
0.0,-2.525330066680908,23.31987190246582,1.5684599876403809,19.254871368408203,0.15390807390213013,0.3660613000392914,5.095027446746826,417,63,440,0,8,96,16,558,58,204,31,581,0,141,7,149,29,237,6,507,57,153,15,530,0,90,6,98,6,186
0.0,-1.3242180347442627,16.662919998168945,3.6652333736419678,8.720621109008789,3.4058194160461426,4.3921217918396,34.97100067138672,319,119,200,18,33,335,4,548,108,348,10,429,16,247,33,262,58,564,2,482,104,282,4,363,13,181,33,196,7,498
0.0,-7.274909019470215,63.60030746459961,0.021144161000847816,22.751667022705078,0.06940213590860367,0.017340539023280144,2.5967600345611572,616,30,308,5,5,60,17,686,30,100,11,378,5,75,5,75,2,130,12,675,30,89,9,367,4,64,4,64,0,119
0.0,-2.0038976669311523,13.998558044433594,0.6222990155220032,15.2002592086792,1.1183202266693115,0.019997524097561836,1.379909873008728,552,15,311,17,0,129,2,593,14,56,8,352,17,58,0,41,0,170,1,588,14,51,4,347,17,53,0,36,0,165
0.0,-2.696436882019043,29.92258644104004,1.953263759613037,12.600783348083496,2.18607759475708,2.1982364654541016,15.540729522705078,347,65,388,25,19,180,12,548,65,266,16,589,13,226,18,220,77,381,7,463,61,181,9,504,12,141,18,135,9,296
0.0,-2.9115240573883057,1.6274253129959106,0.35177668929100037,0.7783895134925842,0.16837799549102783,0.05215776339173317,6.767186164855957,540,54,65,20,3,342,5,653,42,167,5,178,16,133,2,116,43,455,1,623,42,137,0,148,15,103,2,86,23,425
0.0,3.200882911682129,1.8639729022979736,2.080731153488159,1.3437995910644531,0.8379956483840942,4.990034103393555,3.4312798976898193,510,94,86,18,49,267,8,689,90,273,3,265,17,197,48,228,13,446,3,671,88,255,2,247,17,179,48,210,3,428
0.0,-1.1330662965774536,27.680992126464844,7.135950565338135,18.744060516357422,6.159524917602539,0.8415440917015076,17.749378204345703,268,140,245,69,15,287,4,526,122,398,3,503,57,327,15,273,57,545,1,471,121,343,0,448,53,272,14,218,14,490
0.0,-6.137624263763428,44.76093292236328,0.005236856639385223,25.073963165283203,0.020726852118968964,0.034242648631334305,4.487767219543457,423,19,483,0,8,91,0,437,6,33,0,497,0,14,7,22,1,105,0,436,6,32,0,496,0,13,7,21,0,104
1.0,6.564772129058838,0.6575084328651428,32.85414505004883,1.3686333894729614,24.72526741027832,13.085493087768555,4.585700511932373,148,409,66,129,98,174,5,876,409,1137,24,794,129,857,98,826,63,902,2,823,407,1084,6,741,129,804,98,773,33,849
1.0,9.502955436706543,0.06657533347606659,33.16477966308594,0.7730238437652588,9.867088317871094,15.587590217590332,3.048631429672241,166,425,124,38,108,163,0,780,418,1039,27,738,26,652,108,722,35,777,0,749,417,1008,22,707,25,621,105,691,14,746
1.0,10.17516803741455,0.18395651876926422,59.91862487792969,0.14140380918979645,21.24418067932129,22.06624412536621,7.3464202880859375,162,371,39,94,87,271,1,805,366,1014,0,682,94,737,87,730,95,914,0,720,363,929,0,597,87,652,86,645,22,829
1.0,11.207537651062012,1.9771158695220947,35.29752731323242,2.264253854751587,15.367593765258789,21.631319046020508,3.5647284984588623,85,549,131,56,94,109,0,747,474,1211,9,793,53,718,90,756,36,771,0,711,468,1175,5,757,53,682,90,720,10,735
1.0,7.485509395599365,0.9936827421188354,32.96940994262695,3.944086790084839,16.71338653564453,28.62603187561035,4.271843910217285,86,291,132,156,153,206,11,782,287,987,40,828,156,852,153,849,49,902,2,695,283,900,6,741,149,765,150,762,19,815
0.0,6.4488701820373535,3.429232120513916,23.30866241455078,1.1101876497268677,1.3823248147964478,4.9014129638671875,0.7939754128456116,84,624,134,2,168,12,9,938,619,1478,54,988,2,856,167,1022,3,866,6,924,619,1464,43,974,2,842,167,1008,3,852
1.0,15.24448013305664,0.3128235638141632,73.54559326171875,5.747043609619141,18.126834869384766,23.03842544555664,4.953894138336182,86,402,191,63,78,204,0,668,392,984,28,773,54,645,78,660,30,786,0,638,391,954,13,743,51,615,78,630,19,756
1.0,7.107820987701416,0.08543696999549866,27.374670028686523,0.38933953642845154,17.158958435058594,4.75220251083374,18.775522232055664,1,386,24,92,32,489,0,710,376,1095,10,733,91,801,31,741,201,1198,0,529,365,914,3,552,90,620,30,560,40,1017
1.0,11.843602180480957,0.005399662535637617,37.45277404785156,0.1563618779182434,20.64004135131836,11.824767112731934,0.8214426636695862,19,607,23,103,242,30,0,937,550,1525,6,941,102,1021,237,1160,23,948,0,917,545,1505,3,921,102,1001,237,1140,11,928
1.0,7.5101704597473145,0.2156931310892105,43.978485107421875,0.28210538625717163,18.826566696166992,8.772174835205078,13.334528923034668,132,414,23,76,38,341,5,780,408,1062,6,671,73,724,38,686,118,989,0,693,406,975,2,584,71,637,37,599,45,902
0.0,-3.3243343830108643,8.356853485107422,0.046125054359436035,3.322384834289551,0.3043510615825653,0.04461820051074028,4.70726203918457,408,32,282,19,4,279,9,458,10,82,4,332,19,69,3,54,5,329,3,446,10,70,2,320,18,57,3,42,2,317
0.0,-10.421154975891113,34.38185119628906,0.4633065462112427,19.606081008911133,0.12183263897895813,0.9009609818458557,38.91105651855469,432,25,191,6,17,353,5,556,25,149,6,315,6,130,15,141,67,477,2,495,25,88,1,254,6,69,15,80,14,416
0.0,-6.026675224304199,78.0810546875,2.50054669380188,42.626651763916016,1.5890947580337524,0.9559398889541626,19.274646759033203,381,100,261,12,34,236,22,590,90,309,19,470,12,221,32,243,34,445,6,536,88,255,8,416,12,167,32,189,9,391
0.0,-3.6242146492004395,31.409828186035156,0.5438999533653259,19.893177032470703,0.04109068587422371,0.615166425704956,4.6358489990234375,508,18,350,1,13,134,0,551,16,61,0,393,1,44,13,56,13,177,0,538,15,48,0,380,1,31,13,43,1,164
0.0,-2.326021194458008,1.9138760566711426,1.4008755683898926,0.3332209289073944,0.9066000580787659,0.17408455908298492,20.12047004699707,514,41,43,17,5,404,1,596,40,123,1,125,17,99,4,87,19,486,0,572,37,99,0,101,17,75,4,63,0,462
1.0,14.679611206054688,5.322206497192383,72.2647705078125,8.912677764892578,21.696487426757812,21.277307510375977,3.700510025024414,84,432,254,33,90,131,5,680,422,1028,14,850,33,629,88,686,34,727,2,646,421,994,6,816,33,595,86,652,14,693
0.0,-2.217329740524292,26.177013397216797,1.4227190017700195,17.340576171875,0.36028191447257996,0.056832436472177505,2.504220724105835,308,178,464,0,6,68,22,646,175,516,131,802,0,338,6,344,4,406,6,590,175,460,94,746,0,282,6,288,1,350
1.0,18.36563491821289,0.0725071132183075,114.96212768554688,0.20338596403598785,22.007976531982422,22.073078155517578,3.1001641750335693,45,717,48,28,79,107,2,899,706,1571,17,902,27,882,77,933,25,961,2,873,701,1545,15,876,27,856,77,907,6,935
1.0,8.238211631774902,0.7399696707725525,23.01901626586914,0.22502486407756805,11.3919038772583,5.745294094085693,4.818116664886475,79,452,41,48,107,297,3,630,382,1003,6,592,39,599,100,658,21,848,1,616,380,989,4,578,39,585,100,644,13,834
1.0,14.074930191040039,1.3200509548187256,117.83145904541016,0.3848519027233124,25.4467830657959,18.305482864379883,1.2972286939620972,278,454,40,74,31,147,6,855,447,1031,6,617,74,651,31,608,13,724,4,837,444,1013,1,599,73,633,31,590,6,706
1.0,5.012479782104492,3.134772300720215,5.752640247344971,1.7283967733383179,2.4455666542053223,0.8120818138122559,1.0554660558700562,455,199,99,85,38,148,14,831,192,575,28,475,85,461,37,414,20,524,6,793,192,537,12,437,79,423,35,376,14,486
1.0,13.073628425598145,0.6351008415222168,107.57937622070312,0.5408916473388672,37.67408752441406,23.29038429260254,2.160874843597412,80,579,61,110,101,93,7,868,559,1367,7,849,110,898,93,889,12,881,5,851,557,1350,4,832,110,881,93,872,2,864
1.0,8.640238761901855,1.3097156286239624,26.682924270629883,0.7882159948348999,1.703688144683838,5.737421989440918,0.46633458137512207,318,403,77,1,58,167,2,695,307,780,8,454,1,378,53,435,6,544,1,688,306,773,3,447,1,371,53,428,6,537
1.0,16.233779907226562,0.196344256401062,112.8330078125,0.15315189957618713,24.890331268310547,28.75543975830078,1.4526631832122803,49,675,25,34,122,119,1,917,668,1543,17,893,34,902,122,990,26,987,1,894,667,1520,12,870,34,879,122,967,9,964
1.0,6.716248989105225,7.95812463760376,10.9461030960083,8.567636489868164,2.939939498901367,10.06964111328125,0.682930052280426,152,347,328,15,132,50,20,773,337,968,110,949,15,636,117,753,22,671,8,691,332,886,62,867,15,554,117,671,5,589
1.0,22.030784606933594,2.435145139694214,82.47755432128906,4.053503036499023,39.5528678894043,41.141517639160156,4.26652193069458,110,458,194,54,95,113,2,645,370,993,11,729,53,589,94,630,5,648,0,630,368,978,5,714,53,574,94,615,0,633
1.0,14.396706581115723,0.08908315002918243,104.14417266845703,0.6133787631988525,21.26664161682129,25.3551025390625,0.2813633382320404,28,772,76,42,101,5,0,897,723,1641,3,945,42,911,96,970,5,874,0,893,722,1637,0,941,42,907,96,966,5,870
1.0,10.838996887207031,0.839483380317688,46.413429260253906,2.3784658908843994,20.46066665649414,9.122967720031738,12.418085098266602,125,433,126,40,61,239,5,664,392,972,14,665,40,579,58,600,30,778,2,633,392,941,9,634,40,548,57,569,8,747
0.0,-5.505460262298584,42.503517150878906,0.0008481343393214047,28.685813903808594,0.044239867478609085,0.0008429848239757121,4.574741840362549,477,7,439,0,1,100,18,529,7,59,26,491,0,52,1,53,0,152,11,514,7,44,18,476,0,37,1,38,0,137
0.0,-4.861178874969482,53.693939208984375,0.31402644515037537,76.3259048461914,0.2609735429286957,0.39030370116233826,2.1245436668395996,276,42,558,10,22,116,17,408,39,174,30,690,9,142,22,154,15,248,10,374,39,140,15,656,8,108,20,120,6,214
0.0,-5.7186808586120605,24.011154174804688,0.1117638349533081,47.317317962646484,0.1688467413187027,0.020507624372839928,5.360923767089844,396,8,373,11,1,235,2,423,6,35,8,400,7,38,1,28,3,262,0,410,6,22,0,387,6,25,1,15,1,249
0.0,-6.813796520233154,32.306758880615234,0.09642813354730606,34.06400680541992,0.018802139908075333,0.15353533625602722,8.854198455810547,464,18,289,2,14,237,3,508,15,62,4,333,2,46,11,58,9,281,3,497,13,51,1,322,2,35,11,47,3,270
0.0,-6.1789727210998535,28.794355392456055,1.1082830429077148,12.142671585083008,2.352004289627075,1.0755196809768677,26.696109771728516,384,52,138,21,24,405,7,518,28,186,7,272,18,155,23,158,51,539,3,459,25,127,2,213,18,96,21,99,6,480
0.0,-5.438653945922852,15.856766700744629,0.5761996507644653,24.48274040222168,0.18865546584129333,0.300771027803421,14.15023136138916,373,50,241,5,16,339,14,532,48,209,26,400,4,164,15,175,52,498,0,462,45,139,16,330,3,94,14,105,11,428
0.0,-5.859546184539795,36.5133056640625,0.09903141856193542,17.170167922973633,0.22928187251091003,0.26376819610595703,4.127147197723389,632,5,212,8,6,161,5,660,5,33,4,240,6,36,6,34,2,189,0,644,5,17,0,224,1,20,6,18,0,173
0.0,-4.1839280128479,15.994318962097168,4.884561538696289,10.65666389465332,0.7354306578636169,4.845185279846191,29.349292755126953,264,167,158,19,94,322,10,618,143,521,22,512,18,373,81,448,80,676,7,542,141,445,10,436,17,297,78,372,25,600
0.0,-5.393373012542725,16.236957550048828,1.548753023147583,27.556671142578125,0.6481481194496155,0.1729404479265213,29.73577308654785,185,90,355,14,14,366,7,363,79,268,4,533,9,192,12,192,67,544,4,301,77,206,4,471,9,130,12,130,10,482
0.0,-6.090909481048584,46.70750045776367,1.1822988986968994,41.7336311340332,0.48126110434532166,1.2816027402877808,5.023863792419434,470,30,337,8,21,158,10,556,27,116,8,423,8,94,20,107,13,244,0,526,26,86,2,393,7,64,19,77,2,214
